meter_id,ts,kwh,version,flags
80C7FD2E7ADA,1768230000,,1,2
80C7FD2E7ADA,1768233600,1.003,1,0
80C7FD2E7ADA,1768237200,0.994,1,0
80C7FD2E7ADA,1768240800,0.888,1,0
80C7FD2E7ADA,1768244400,0.753,1,0
80C7FD2E7ADA,1768248000,0.701,1,0
80C7FD2E7ADA,1768251600,0.590,1,0
80C7FD2E7ADA,1768255200,0.553,1,0
80C7FD2E7ADA,1768258800,0.480,1,0
80C7FD2E7ADA,1768262400,,1,2
80C7FD2E7ADA,1768266000,0.419,1,0
80C7FD2E7ADA,1768269600,0.453,1,0
80C7FD2E7ADA,1768273200,,1,2
80C7FD2E7ADA,1768276800,0.525,1,0
80C7FD2E7ADA,1768280400,0.624,1,0
80C7FD2E7ADA,1768284000,0.722,1,0
80C7FD2E7ADA,1768287600,,1,2
80C7FD2E7ADA,1768291200,,1,2
80C7FD2E7ADA,1768294800,0.929,1,0
80C7FD2E7ADA,1768298400,0.987,1,0
80C7FD2E7ADA,1768302000,1.136,1,0
80C7FD2E7ADA,1768305600,1.128,1,0
80C7FD2E7ADA,1768309200,1.175,1,0
80C7FD2E7ADA,1768312800,1.157,1,0
80C7FD2E7ADA,1768316400,1.132,1,0
80C7FD2E7ADA,1768320000,0.984,1,0
80C7FD2E7ADA,1768323600,0.979,1,0
80C7FD2E7ADA,1768327200,0.858,1,0
80C7FD2E7ADA,1768330800,0.804,1,0
80C7FD2E7ADA,1768330800,0.814,2,0
80C7FD2E7ADA,1768334400,0.655,1,0
80C7FD2E7ADA,1768338000,0.617,1,0
80C7FD2E7ADA,1768341600,0.522,1,0
80C7FD2E7ADA,1768345200,0.427,1,0
80C7FD2E7ADA,1768348800,0.453,1,0
80C7FD2E7ADA,1768352400,0.460,1,0
80C7FD2E7ADA,1768356000,0.437,1,0
80C7FD2E7ADA,1768359600,0.428,1,0
80C7FD2E7ADA,1768363200,0.480,1,0
80C7FD2E7ADA,1768366800,0.598,1,0
80C7FD2E7ADA,1768370400,0.659,1,0
80C7FD2E7ADA,1768374000,0.779,1,0
80C7FD2E7ADA,1768377600,0.893,1,0
80C7FD2E7ADA,1768381200,0.960,1,0
80C7FD2E7ADA,1768384800,1.065,1,0
80C7FD2E7ADA,1768388400,1.043,1,0
80C7FD2E7ADA,1768392000,1.170,1,0
80C7FD2E7ADA,1768395600,1.131,1,0
80C7FD2E7ADA,1768399200,1.156,1,0
80C7FD2E7ADA,1768402800,1.088,1,0
80C7FD2E7ADA,1768406400,0.998,1,0
80C7FD2E7ADA,1768410000,0.969,1,0
80C7FD2E7ADA,1768413600,0.863,1,0
80C7FD2E7ADA,1768417200,,1,2
80C7FD2E7ADA,1768420800,0.698,1,0
80C7FD2E7ADA,1768424400,0.649,1,0
80C7FD2E7ADA,1768428000,0.556,1,0
80C7FD2E7ADA,1768431600,0.474,1,0
80C7FD2E7ADA,1768435200,0.423,1,0
80C7FD2E7ADA,1768438800,0.426,1,0
80C7FD2E7ADA,1768442400,0.468,1,0
80C7FD2E7ADA,1768442400,0.478,2,0
80C7FD2E7ADA,1768446000,0.436,1,0
80C7FD2E7ADA,1768449600,0.521,1,0
80C7FD2E7ADA,1768453200,0.557,1,0
80C7FD2E7ADA,1768456800,0.736,1,0
80C7FD2E7ADA,1768460400,0.827,1,0
80C7FD2E7ADA,1768464000,-0.845,1,4
80C7FD2E7ADA,1768467600,0.944,1,0
80C7FD2E7ADA,1768471200,0.993,1,0
80C7FD2E7ADA,1768474800,1.089,1,0
80C7FD2E7ADA,1768478400,1.094,1,0
80C7FD2E7ADA,1768482000,1.160,1,0
80C7FD2E7ADA,1768485600,1.076,1,0
80C7FD2E7ADA,1768489200,1.120,1,0
80C7FD2E7ADA,1768492800,1.067,1,0
80C7FD2E7ADA,1768496400,,1,2
80C7FD2E7ADA,1768500000,0.897,1,0
80C7FD2E7ADA,1768503600,0.739,1,0
80C7FD2E7ADA,1768507200,0.718,1,0
80C7FD2E7ADA,1768510800,0.611,1,0
80C7FD2E7ADA,1768514400,0.483,1,0
80C7FD2E7ADA,1768518000,0.483,1,0
80C7FD2E7ADA,1768521600,0.409,1,0
80C7FD2E7ADA,1768525200,0.392,1,0
80C7FD2E7ADA,1768528800,0.480,1,0
80C7FD2E7ADA,1768532400,0.521,1,0
80C7FD2E7ADA,1768536000,0.549,1,0
80C7FD2E7ADA,1768539600,0.601,1,0
80C7FD2E7ADA,1768543200,0.654,1,0
80C7FD2E7ADA,1768546800,0.749,1,0
80C7FD2E7ADA,1768550400,0.822,1,0
80C7FD2E7ADA,1768554000,0.934,1,0
80C7FD2E7ADA,1768557600,0.994,1,0
80C7FD2E7ADA,1768561200,1.135,1,0
80C7FD2E7ADA,1768564800,1.169,1,0
80C7FD2E7ADA,1768568400,1.096,1,0
80C7FD2E7ADA,1768572000,1.104,1,0
80C7FD2E7ADA,1768575600,1.121,1,0
80C7FD2E7ADA,1768579200,1.003,1,0
80C7FD2E7ADA,1768582800,0.998,1,0
80C7FD2E7ADA,1768586400,0.921,1,0
80C7FD2E7ADA,1768590000,0.811,1,0
80C7FD2E7ADA,1768593600,0.679,1,0
80C7FD2E7ADA,1768597200,0.563,1,0
80C7FD2E7ADA,1768600800,0.489,1,0
80C7FD2E7ADA,1768604400,0.464,1,0
80C7FD2E7ADA,1768608000,0.460,1,0
80C7FD2E7ADA,1768611600,0.407,1,0
80C7FD2E7ADA,1768615200,0.404,1,0
80C7FD2E7ADA,1768618800,0.428,1,0
80C7FD2E7ADA,1768622400,0.520,1,0
80C7FD2E7ADA,1768626000,0.576,1,0
80C7FD2E7ADA,1768629600,0.642,1,0
80C7FD2E7ADA,1768633200,0.791,1,0
80C7FD2E7ADA,1768636800,0.901,1,0
80C7FD2E7ADA,1768640400,0.950,1,0
80C7FD2E7ADA,1768644000,1.079,1,0
80C7FD2E7ADA,1768647600,1.055,1,0
80C7FD2E7ADA,1768651200,1.084,1,0
80C7FD2E7ADA,1768654800,1.169,1,0
80C7FD2E7ADA,1768658400,,1,2
80C7FD2E7ADA,1768662000,,1,2
80C7FD2E7ADA,1768665600,1.055,1,0
80C7FD2E7ADA,1768669200,0.924,1,0
80C7FD2E7ADA,1768672800,0.859,1,0
80C7FD2E7ADA,1768676400,0.785,1,0
80C7FD2E7ADA,1768680000,0.735,1,0
80C7FD2E7ADA,1768683600,0.567,1,0
80C7FD2E7ADA,1768687200,0.495,1,0
80C7FD2E7ADA,1768690800,0.433,1,0
80C7FD2E7ADA,1768694400,0.393,1,0
80C7FD2E7ADA,1768698000,0.394,1,0
80C7FD2E7ADA,1768701600,0.455,1,0
80C7FD2E7ADA,1768705200,0.495,1,0
80C7FD2E7ADA,1768708800,0.563,1,0
80C7FD2E7ADA,1768712400,,1,2
80C7FD2E7ADA,1768716000,0.662,1,0
80C7FD2E7ADA,1768719600,0.753,1,0
80C7FD2E7ADA,1768723200,0.860,1,0
80C7FD2E7ADA,1768726800,0.941,1,0
80C7FD2E7ADA,1768730400,,1,2
80C7FD2E7ADA,1768734000,1.127,1,0
80C7FD2E7ADA,1768737600,1.141,1,0
80C7FD2E7ADA,1768741200,1.141,1,0
80C7FD2E7ADA,1768744800,,1,2
80C7FD2E7ADA,1768748400,1.067,1,0
80C7FD2E7ADA,1768752000,1.060,1,0
80C7FD2E7ADA,1768755600,0.930,1,0
80C7FD2E7ADA,1768759200,0.850,1,0
80C7FD2E7ADA,1768762800,0.778,1,0
80C7FD2E7ADA,1768766400,0.707,1,0
80C7FD2E7ADA,1768770000,0.632,1,0
80C7FD2E7ADA,1768773600,0.548,1,0
80C7FD2E7ADA,1768777200,0.494,1,0
80C7FD2E7ADA,1768780800,0.438,1,0
80C7FD2E7ADA,1768784400,0.396,1,0
80C7FD2E7ADA,1768788000,0.411,1,0
80C7FD2E7ADA,1768791600,0.429,1,0
80C7FD2E7ADA,1768795200,0.524,1,0
80C7FD2E7ADA,1768798800,0.560,1,0
80C7FD2E7ADA,1768802400,0.675,1,0
80C7FD2E7ADA,1768806000,0.741,1,0
80C7FD2E7ADA,1768809600,0.894,1,0
80C7FD2E7ADA,1768813200,0.931,1,0
80C7FD2E7ADA,1768816800,1.027,1,0
80C7FD2E7ADA,1768820400,1.039,1,0
80C7FD2E7ADA,1768824000,1.075,1,0
80C7FD2E7ADA,1768827600,1.128,1,0
80C7FD2E7ADA,1768831200,1.131,1,0
80C7FD2E7ADA,1768834800,1.049,1,0
80C7FD2E7ADA,1768838400,1.063,1,0
80C7FD2E7ADA,1768842000,0.928,1,0
80C7FD2E7ADA,1768845600,0.903,1,0
80C7FD2E7ADA,1768849200,0.765,1,0
80C7FD2E7ADA,1768852800,0.670,1,0
80C7FD2E7ADA,1768856400,0.639,1,0
80C7FD2E7ADA,1768860000,0.496,1,0
80C7FD2E7ADA,1768863600,0.480,1,0
80C7FD2E7ADA,1768867200,0.399,1,0
80C7FD2E7ADA,1768870800,,1,2
80C7FD2E7ADA,1768874400,0.393,1,0
80C7FD2E7ADA,1768878000,0.468,1,0
80C7FD2E7ADA,1768881600,0.552,1,0
80C7FD2E7ADA,1768885200,0.595,1,0
80C7FD2E7ADA,1768888800,0.719,1,0
80C7FD2E7ADA,1768892400,0.774,1,0
80C7FD2E7ADA,1768896000,0.873,1,0
80C7FD2E7ADA,1768899600,0.920,1,0
80C7FD2E7ADA,1768903200,0.984,1,0
80C7FD2E7ADA,1768906800,1.041,1,0
80C7FD2E7ADA,1768910400,1.156,1,0
80C7FD2E7ADA,1768914000,1.168,1,0
80C7FD2E7ADA,1768917600,1.073,1,0
80C7FD2E7ADA,1768921200,1.084,1,0
80C7FD2E7ADA,1768924800,1.034,1,0
80C7FD2E7ADA,1768928400,,1,2
80C7FD2E7ADA,1768932000,0.871,1,0
80C7FD2E7ADA,1768935600,0.741,1,0
80C7FD2E7ADA,1768939200,0.705,1,0
80C7FD2E7ADA,1768942800,0.640,1,0
80C7FD2E7ADA,1768946400,0.529,1,0
80C7FD2E7ADA,1768950000,0.464,1,0
80C7FD2E7ADA,1768953600,,1,2
80C7FD2E7ADA,1768957200,0.466,1,0
80C7FD2E7ADA,1768960800,0.441,1,0
80C7FD2E7ADA,1768964400,0.431,1,0
80C7FD2E7ADA,1768968000,0.570,1,0
80C7FD2E7ADA,1768971600,0.634,1,0
80C7FD2E7ADA,1768975200,0.689,1,0
80C7FD2E7ADA,1768978800,0.823,1,0
80C7FD2E7ADA,1768982400,0.889,1,0
80C7FD2E7ADA,1768986000,0.959,1,0
80C7FD2E7ADA,1768989600,1.044,1,0
80C7FD2E7ADA,1768989600,1.054,2,0
80C7FD2E7ADA,1768993200,1.041,1,0
80C7FD2E7ADA,1768996800,1.147,1,0
80C7FD2E7ADA,1769000400,1.167,1,0
80C7FD2E7ADA,1769004000,1.079,1,0
80C7FD2E7ADA,1769007600,1.095,1,0
80C7FD2E7ADA,1769011200,1.076,1,0
80C7FD2E7ADA,1769014800,0.938,1,0
80C7FD2E7ADA,1769018400,0.852,1,0
80C7FD2E7ADA,1769022000,0.747,1,0
80C7FD2E7ADA,1769025600,0.714,1,0
80C7FD2E7ADA,1769029200,0.563,1,0
80C7FD2E7ADA,1769032800,0.515,1,0
80C7FD2E7ADA,1769036400,0.486,1,0
80C7FD2E7ADA,1769040000,0.395,1,0
80C7FD2E7ADA,1769043600,0.425,1,0
80C7FD2E7ADA,1769047200,0.420,1,0
80C7FD2E7ADA,1769050800,0.522,1,0
80C7FD2E7ADA,1769054400,0.517,1,0
80C7FD2E7ADA,1769058000,0.621,1,0
80C7FD2E7ADA,1769061600,0.734,1,0
80C7FD2E7ADA,1769065200,0.825,1,0
80C7FD2E7ADA,1769068800,0.889,1,0
80C7FD2E7ADA,1769072400,0.974,1,0
80C7FD2E7ADA,1769076000,,1,2
80C7FD2E7ADA,1769079600,1.046,1,0
80C7FD2E7ADA,1769083200,,1,2
80C7FD2E7ADA,1769086800,1.147,1,0
80C7FD2E7ADA,1769090400,1.090,1,0
80C7FD2E7ADA,1769094000,1.115,1,0
80C7FD2E7ADA,1769097600,0.989,1,0
80C7FD2E7ADA,1769101200,1.003,1,0
80C7FD2E7ADA,1769104800,0.831,1,0
80C7FD2E7ADA,1769108400,0.820,1,0
80C7FD2E7ADA,1769112000,0.669,1,0
80C7FD2E7ADA,1769115600,0.597,1,0
80C7FD2E7ADA,1769119200,0.562,1,0
80C7FD2E7ADA,1769122800,0.508,1,0
80C7FD2E7ADA,1769126400,0.447,1,0
80C7FD2E7ADA,1769130000,0.448,1,0
80C7FD2E7ADA,1769133600,0.435,1,0
80C7FD2E7ADA,1769137200,0.451,1,0
80C7FD2E7ADA,1769140800,0.519,1,0
80C7FD2E7ADA,1769144400,0.620,1,0
80C7FD2E7ADA,1769148000,0.661,1,0
80C7FD2E7ADA,1769151600,0.802,1,0
80C7FD2E7ADA,1769155200,0.836,1,0
80C7FD2E7ADA,1769158800,0.973,1,0
80C7FD2E7ADA,1769162400,,1,2
80C7FD2E7ADA,1769166000,1.048,1,0
80C7FD2E7ADA,1769169600,1.133,1,0
80C7FD2E7ADA,1769173200,1.118,1,0
80C7FD2E7ADA,1769176800,1.120,1,0
80C7FD2E7ADA,1769180400,1.060,1,0
80C7FD2E7ADA,1769184000,0.987,1,0
80C7FD2E7ADA,1769187600,0.974,1,0
80C7FD2E7ADA,1769191200,0.914,1,0
80C7FD2E7ADA,1769194800,0.823,1,0
80C7FD2E7ADA,1769198400,0.678,1,0
80C7FD2E7ADA,1769202000,0.584,1,0
80C7FD2E7ADA,1769205600,0.485,1,0
80C7FD2E7ADA,1769209200,0.456,1,0
80C7FD2E7ADA,1769212800,0.395,1,0
80C7FD2E7ADA,1769216400,0.453,1,0
80C7FD2E7ADA,1769220000,0.458,1,0
80C7FD2E7ADA,1769223600,0.496,1,0
80C7FD2E7ADA,1769227200,0.528,1,0
80C7FD2E7ADA,1769230800,0.644,1,0
80C7FD2E7ADA,1769234400,0.654,1,0
80C7FD2E7ADA,1769238000,0.778,1,0
80C7FD2E7ADA,1769241600,0.885,1,0
80C7FD2E7ADA,1769245200,1.005,1,0
80C7FD2E7ADA,1769248800,0.993,1,0
80C7FD2E7ADA,1769252400,1.058,1,0
80C7FD2E7ADA,1769252400,1.068,2,0
80C7FD2E7ADA,1769256000,1.119,1,0
80C7FD2E7ADA,1769259600,1.115,1,0
80C7FD2E7ADA,1769263200,1.120,1,0
80C7FD2E7ADA,1769266800,1.104,1,0
80C7FD2E7ADA,1769270400,1.062,1,0
80C7FD2E7ADA,1769274000,0.957,1,0
80C7FD2E7ADA,1769277600,0.876,1,0
80C7FD2E7ADA,1769281200,0.787,1,0
80C7FD2E7ADA,1769284800,0.722,1,0
80C7FD2E7ADA,1769288400,0.651,1,0
80C7FD2E7ADA,1769292000,0.568,1,0
80C7FD2E7ADA,1769295600,0.493,1,0
80C7FD2E7ADA,1769299200,0.428,1,0
80C7FD2E7ADA,1769302800,0.426,1,0
80C7FD2E7ADA,1769306400,0.480,1,0
80C7FD2E7ADA,1769310000,0.452,1,0
80C7FD2E7ADA,1769313600,0.518,1,0
80C7FD2E7ADA,1769317200,0.587,1,0
80C7FD2E7ADA,1769320800,0.657,1,0
80C7FD2E7ADA,1769324400,0.784,1,0
80C7FD2E7ADA,1769328000,0.876,1,0
80C7FD2E7ADA,1769331600,1.004,1,0
80C7FD2E7ADA,1769335200,1.006,1,0
80C7FD2E7ADA,1769338800,1.104,1,0
80C7FD2E7ADA,1769342400,1.091,1,0
80C7FD2E7ADA,1769346000,1.132,1,0
80C7FD2E7ADA,1769349600,1.119,1,0
80C7FD2E7ADA,1769353200,1.058,1,0
80C7FD2E7ADA,1769356800,0.999,1,0
80C7FD2E7ADA,1769360400,0.933,1,0
80C7FD2E7ADA,1769364000,0.918,1,0
80C7FD2E7ADA,1769367600,0.807,1,0
80C7FD2E7ADA,1769371200,0.693,1,0
80C7FD2E7ADA,1769374800,0.603,1,0
80C7FD2E7ADA,1769378400,0.505,1,0
80C7FD2E7ADA,1769382000,0.431,1,0
80C7FD2E7ADA,1769385600,0.474,1,0
80C7FD2E7ADA,1769389200,,1,2
80C7FD2E7ADA,1769392800,0.411,1,0
80C7FD2E7ADA,1769396400,0.506,1,0
80C7FD2E7ADA,1769400000,0.489,1,0
80C7FD2E7ADA,1769403600,0.636,1,0
80C7FD2E7ADA,1769407200,0.655,1,0
80C7FD2E7ADA,1769410800,0.823,1,0
80C7FD2E7ADA,1769414400,0.838,1,0
80C7FD2E7ADA,1769418000,0.943,1,0
80C7FD2E7ADA,1769421600,1.036,1,0
80C7FD2E7ADA,1769425200,1.130,1,0
80C7FD2E7ADA,1769428800,1.167,1,0
80C7FD2E7ADA,1769432400,1.148,1,0
80C7FD2E7ADA,1769436000,1.122,1,0
80C7FD2E7ADA,1769439600,1.075,1,0
80C7FD2E7ADA,1769443200,,1,2
80C7FD2E7ADA,1769446800,0.945,1,0
80C7FD2E7ADA,1769450400,0.891,1,0
80C7FD2E7ADA,1769454000,0.820,1,0
80C7FD2E7ADA,1769457600,0.666,1,0
80C7FD2E7ADA,1769461200,0.638,1,0
80C7FD2E7ADA,1769464800,0.537,1,0
80C7FD2E7ADA,1769468400,0.445,1,0
80C7FD2E7ADA,1769472000,0.397,1,0
80C7FD2E7ADA,1769475600,0.414,1,0
80C7FD2E7ADA,1769479200,0.485,1,0
80C7FD2E7ADA,1769482800,0.434,1,0
80C7FD2E7ADA,1769486400,0.530,1,0
80C7FD2E7ADA,1769490000,-0.561,1,4
80C7FD2E7ADA,1769493600,0.667,1,0
80C7FD2E7ADA,1769497200,0.824,1,0
80C7FD2E7ADA,1769500800,0.882,1,0
80C7FD2E7ADA,1769504400,0.976,1,0
80C7FD2E7ADA,1769508000,1.036,1,0
80C7FD2E7ADA,1769511600,1.070,1,0
80C7FD2E7ADA,1769515200,1.147,1,0
80C7FD2E7ADA,1769518800,1.166,1,0
80C7FD2E7ADA,1769522400,1.105,1,0
80C7FD2E7ADA,1769526000,1.119,1,0
80C7FD2E7ADA,1769529600,0.990,1,0
80C7FD2E7ADA,1769533200,0.917,1,0
80C7FD2E7ADA,1769536800,0.881,1,0
80C7FD2E7ADA,1769540400,,1,2
80C7FD2E7ADA,1769544000,0.729,1,0
80C7FD2E7ADA,1769547600,0.635,1,0
80C7FD2E7ADA,1769551200,0.526,1,0
80C7FD2E7ADA,1769554800,0.467,1,0
80C7FD2E7ADA,1769558400,0.451,1,0
80C7FD2E7ADA,1769562000,0.465,1,0
80C7FD2E7ADA,1769565600,0.420,1,0
80C7FD2E7ADA,1769569200,0.443,1,0
80C7FD2E7ADA,1769572800,0.498,1,0
80C7FD2E7ADA,1769576400,0.610,1,0
80C7FD2E7ADA,1769580000,0.671,1,0
80C7FD2E7ADA,1769583600,0.745,1,0
80C7FD2E7ADA,1769587200,0.844,1,0
80C7FD2E7ADA,1769590800,0.940,1,0
80C7FD2E7ADA,1769594400,1.042,1,0
80C7FD2E7ADA,1769598000,1.076,1,0
80C7FD2E7ADA,1769601600,1.152,1,0
80C7FD2E7ADA,1769605200,1.087,1,0
80C7FD2E7ADA,1769608800,1.128,1,0
80C7FD2E7ADA,1769612400,1.052,1,0
80C7FD2E7ADA,1769616000,1.068,1,0
80C7FD2E7ADA,1769619600,,1,2
80C7FD2E7ADA,1769623200,,1,2
80C7FD2E7ADA,1769626800,0.781,1,0
80C7FD2E7ADA,1769630400,0.682,1,0
80C7FD2E7ADA,1769634000,0.598,1,0
80C7FD2E7ADA,1769637600,0.487,1,0
80C7FD2E7ADA,1769641200,0.473,1,0
80C7FD2E7ADA,1769644800,0.460,1,0
80C7FD2E7ADA,1769648400,0.421,1,0
80C7FD2E7ADA,1769652000,0.480,1,0
80C7FD2E7ADA,1769655600,0.470,1,0
80C7FD2E7ADA,1769659200,0.499,1,0
80C7FD2E7ADA,1769662800,0.647,1,0
80C7FD2E7ADA,1769666400,0.661,1,0
80C7FD2E7ADA,1769670000,0.754,1,0
80C7FD2E7ADA,1769673600,0.912,1,0
80C7FD2E7ADA,1769677200,0.953,1,0
80C7FD2E7ADA,1769680800,1.042,1,0
80C7FD2E7ADA,1769684400,1.084,1,0
80C7FD2E7ADA,1769688000,1.132,1,0
80C7FD2E7ADA,1769691600,1.119,1,0
80C7FD2E7ADA,1769695200,1.135,1,0
80C7FD2E7ADA,1769698800,1.119,1,0
80C7FD2E7ADA,1769702400,0.999,1,0
80C7FD2E7ADA,1769706000,0.919,1,0
80C7FD2E7ADA,1769709600,0.904,1,0
80C7FD2E7ADA,1769713200,0.819,1,0
80C7FD2E7ADA,1769716800,0.734,1,0
80C7FD2E7ADA,1769720400,0.612,1,0
80C7FD2E7ADA,1769724000,0.497,1,0
80C7FD2E7ADA,1769727600,0.470,1,0
80C7FD2E7ADA,1769731200,0.466,1,0
80C7FD2E7ADA,1769734800,0.397,1,0
80C7FD2E7ADA,1769738400,0.485,1,0
80C7FD2E7ADA,1769742000,0.459,1,0
80C7FD2E7ADA,1769745600,0.494,1,0
80C7FD2E7ADA,1769749200,0.598,1,0
80C7FD2E7ADA,1769752800,0.658,1,0
80C7FD2E7ADA,1769756400,,1,2
80C7FD2E7ADA,1769760000,0.906,1,0
80C7FD2E7ADA,1769763600,0.957,1,0
80C7FD2E7ADA,1769767200,1.014,1,0
80C7FD2E7ADA,1769770800,,1,2
80C7FD2E7ADA,1769774400,1.169,1,0
80C7FD2E7ADA,1769778000,1.124,1,0
80C7FD2E7ADA,1769781600,1.112,1,0
80C7FD2E7ADA,1769785200,1.075,1,0
80C7FD2E7ADA,1769788800,1.013,1,0
80C7FD2E7ADA,1769792400,0.943,1,0
80C7FD2E7ADA,1769796000,0.888,1,0
80C7FD2E7ADA,1769799600,0.817,1,0
80C7FD2E7ADA,1769803200,0.655,1,0
80C7FD2E7ADA,1769806800,0.582,1,0
80C7FD2E7ADA,1769810400,0.514,1,0
80C7FD2E7ADA,1769814000,,1,2
89F55B69001B,1767225600,0.242,1,0
89F55B69001B,1767229200,0.171,1,0
89F55B69001B,1767232800,0.180,1,0
89F55B69001B,1767236400,0.264,1,0
89F55B69001B,1767240000,0.260,1,0
89F55B69001B,1767243600,0.293,1,0
89F55B69001B,1767247200,0.333,1,0
89F55B69001B,1767250800,0.414,1,0
89F55B69001B,1767254400,0.410,1,0
89F55B69001B,1767258000,0.456,1,0
89F55B69001B,1767261600,0.550,1,0
89F55B69001B,1767265200,0.569,1,0
89F55B69001B,1767268800,0.618,1,0
89F55B69001B,1767272400,0.541,1,0
89F55B69001B,1767276000,0.545,1,0
89F55B69001B,1767279600,0.611,1,0
89F55B69001B,1767283200,0.577,1,0
89F55B69001B,1767286800,0.505,1,0
89F55B69001B,1767290400,0.426,1,0
89F55B69001B,1767294000,-0.437,1,4
89F55B69001B,1767297600,,1,2
89F55B69001B,1767301200,0.280,1,0
89F55B69001B,1767304800,0.253,1,0
89F55B69001B,1767308400,0.256,1,0
89F55B69001B,1767312000,0.252,1,0
89F55B69001B,1767315600,0.265,1,0
89F55B69001B,1767319200,0.275,1,0
89F55B69001B,1767322800,0.212,1,0
89F55B69001B,1767326400,0.238,1,0
89F55B69001B,1767330000,0.296,1,0
89F55B69001B,1767333600,0.396,1,0
89F55B69001B,1767337200,0.383,1,0
89F55B69001B,1767340800,0.435,1,0
89F55B69001B,1767344400,0.469,1,0
89F55B69001B,1767348000,0.489,1,0
89F55B69001B,1767351600,0.531,1,0
89F55B69001B,1767355200,0.583,1,0
89F55B69001B,1767358800,0.633,1,0
89F55B69001B,1767362400,0.565,1,0
89F55B69001B,1767366000,0.590,1,0
89F55B69001B,1767369600,0.529,1,0
89F55B69001B,1767373200,0.477,1,0
89F55B69001B,1767376800,0.463,1,0
89F55B69001B,1767380400,0.409,1,0
89F55B69001B,1767384000,0.400,1,0
89F55B69001B,1767387600,0.327,1,0
89F55B69001B,1767391200,0.252,1,0
89F55B69001B,1767394800,0.258,1,0
89F55B69001B,1767398400,,1,2
89F55B69001B,1767402000,0.216,1,0
89F55B69001B,1767405600,0.242,1,0
89F55B69001B,1767409200,0.262,1,0
89F55B69001B,1767412800,0.253,1,0
89F55B69001B,1767416400,0.305,1,0
89F55B69001B,1767420000,0.402,1,0
89F55B69001B,1767423600,0.358,1,0
89F55B69001B,1767427200,0.455,1,0
89F55B69001B,1767430800,0.456,1,0
89F55B69001B,1767434400,0.484,1,0
89F55B69001B,1767438000,0.598,1,0
89F55B69001B,1767441600,0.572,1,0
89F55B69001B,1767445200,0.560,1,0
89F55B69001B,1767448800,0.543,1,0
89F55B69001B,1767452400,0.578,1,0
89F55B69001B,1767456000,0.554,1,0
89F55B69001B,1767459600,0.480,1,0
89F55B69001B,1767463200,0.469,1,0
89F55B69001B,1767466800,0.413,1,0
89F55B69001B,1767470400,0.337,1,0
89F55B69001B,1767474000,0.346,1,0
89F55B69001B,1767477600,0.309,1,0
89F55B69001B,1767481200,0.280,1,0
89F55B69001B,1767484800,0.223,1,0
89F55B69001B,1767484800,0.233,2,0
89F55B69001B,1767488400,0.236,1,0
89F55B69001B,1767492000,0.250,1,0
89F55B69001B,1767495600,0.257,1,0
89F55B69001B,1767499200,0.315,1,0
89F55B69001B,1767502800,,1,2
89F55B69001B,1767506400,0.379,1,0
89F55B69001B,1767510000,0.388,1,0
89F55B69001B,1767513600,0.476,1,0
89F55B69001B,1767517200,0.521,1,0
89F55B69001B,1767520800,0.551,1,0
89F55B69001B,1767524400,0.557,1,0
89F55B69001B,1767528000,0.533,1,0
89F55B69001B,1767531600,,1,2
89F55B69001B,1767535200,0.619,1,0
89F55B69001B,1767538800,0.525,1,0
89F55B69001B,1767542400,0.572,1,0
89F55B69001B,1767546000,0.512,1,0
89F55B69001B,1767549600,,1,2
89F55B69001B,1767553200,0.382,1,0
89F55B69001B,1767556800,0.327,1,0
89F55B69001B,1767560400,0.292,1,0
89F55B69001B,1767564000,0.291,1,0
89F55B69001B,1767567600,0.292,1,0
89F55B69001B,1767571200,0.250,1,0
89F55B69001B,1767574800,0.191,1,0
89F55B69001B,1767578400,0.258,1,0
89F55B69001B,1767582000,-0.294,1,4
89F55B69001B,1767585600,0.310,1,0
89F55B69001B,1767589200,0.334,1,0
89F55B69001B,1767592800,,1,2
89F55B69001B,1767596400,0.406,1,0
89F55B69001B,1767600000,0.429,1,0
89F55B69001B,1767603600,0.498,1,0
89F55B69001B,1767607200,0.505,1,0
89F55B69001B,1767610800,0.612,1,0
89F55B69001B,1767614400,0.561,1,0
89F55B69001B,1767618000,,1,2
89F55B69001B,1767621600,0.621,1,0
89F55B69001B,1767625200,0.538,1,0
89F55B69001B,1767628800,0.557,1,0
89F55B69001B,1767632400,0.464,1,0
89F55B69001B,1767636000,0.493,1,0
89F55B69001B,1767639600,0.403,1,0
89F55B69001B,1767643200,0.320,1,0
89F55B69001B,1767646800,0.301,1,0
89F55B69001B,1767650400,0.257,1,0
89F55B69001B,1767654000,0.274,1,0
89F55B69001B,1767657600,0.276,1,0
89F55B69001B,1767661200,,1,2
89F55B69001B,1767664800,0.216,1,0
89F55B69001B,1767664800,0.226,2,0
89F55B69001B,1767668400,0.256,1,0
89F55B69001B,1767672000,0.269,1,0
89F55B69001B,1767675600,0.298,1,0
89F55B69001B,1767679200,0.325,1,0
89F55B69001B,1767682800,0.447,1,0
89F55B69001B,1767686400,0.474,1,0
89F55B69001B,1767690000,0.511,1,0
89F55B69001B,1767693600,0.498,1,0
89F55B69001B,1767697200,0.598,1,0
89F55B69001B,1767700800,0.557,1,0
89F55B69001B,1767704400,0.549,1,0
89F55B69001B,1767708000,0.579,1,0
89F55B69001B,1767711600,0.598,1,0
89F55B69001B,1767715200,0.523,1,0
89F55B69001B,1767718800,0.470,1,0
